8207,The extraction of feature points from DEM geographic data in Cloud Computing environment,2015
8208,Software platform VAR for heterogeneous GPGPU-systems,2015
8209,A CUDA-enabled Hadoop cluster for fast distributed image processing,2017
8210,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2008
8211,Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling,2008
8212,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications,2011
8213,Performance Model for Parallel Matrix Multiplication with Dryad: Dataflow Graph Runtime,2003
8214,GPU accelerated item-based collaborative filtering for big-data applications,2002
8215,A fast parallel algorithm for counting triangles in graphs using dynamic load balancing,2000
8216,Remote GPU Virtualization: Is It Useful?,2014
8217,Towards an Energy-Efficient Tool for Processing the Big Data,2004
8218,GERBIL: MPI+YARN,2007
8219,Tight Coupling of R and Distributed Linear Algebra for High-Level Programming with Big Data,2016
8220,k-Balanced sorting and skew join in MPI and MapReduce,2005
8221,A Parallel Algorithm to Mine Abnormal Patterns from Satellite Data,2006
8222,Watershed reengineering: Making Streams Programmable,2013
8223,Analysis and acceleration of NTRU lattice-based cryptographic system,2008
8224,Handling Big Data Efficiently by Using Map Reduce Technique,2001
8225,Design and Optimization of a Big Data Computing Framework Based on CPU/GPU Cluster,2019
8226,Order-Invariant Real Number Summation: Circumventing Accuracy Loss for Multimillion Summands on Multiple Parallel Architectures,2017
8227,A GPU-accelerated Density-Based Clustering Algorithm,2003
8228,An Empirical Study on BLAST Parallel Acceleration,2008
8229,Optimize Parallel Data Access in Big Data Processing,2016
8230,Parallelizing K-Means Algorithm for 1-D Data Using MPI,2008
8231,Accelerating Complex Event Processing through GPUs,2003
8232,The Visualization of Large Graphs Accelerated by the Parallel Nearest Neighbors Algorithm,2007
8233,Towards a Collective Layer in the Big Data Stack,2002
8234,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2000
8235,Hash match on GPU,2008
8236,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications,2003
8237,Big Data Computation for Workshop-Based Planning Support,2005
8238,CUDA Acceleration for AVS2 Loop Filtering,2006
8239,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2010
8240,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2006
8241,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2016
8242,Join algorithms on GPUs: A revisit after seven years,2003
8243,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2007
8244,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2009
8245,Simulation of parallel similarity measure computations for large data sets,2008
8246,Fast LZW Compression Using a GPU,2003
8247,Accelerating Apache Hive with MPI for Data Warehouse Systems,2007
8248,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2004
8249,Collective Computing for Scientific Big Data Analysis,2000
8250,On Efficiently Capturing Scientific Properties in Distributed Big Data without Moving the Data: A Case Study in Distributed Structural Biology Using MapReduce,2018
8251,A GPU-Based Parallel Computing Framework for Accelerating the Reconstruction of q-Ball Imaging,2001
8252,Large-Scale Reservoir Simulations on Parallel Computers,2011
8253,Spatial data processing with MapReduce,2017
8254,Algorithms in ParAFEMImp: A Parallel and Wideband Impedance Extraction Program for Complicated 3-D Geometries,2014
8255,High Performance Offline and Online Distributed Collaborative Filtering,2017
8256,Particle Swarm Optimization-Based Impurity Function Band Prioritization Using Weighted Majority Voting for Feature Extraction of High Dimensional Data Sets,2019
8257,Planar: Parallel lightweight architecture-aware adaptive graph repartitioning,2016
8258,CUDA-Accelerated Rendering of Fireworks in Nearly Ultra High Definition Videos,2011
8259,DataMPI: Extending MPI to Hadoop-Like Big Data Computing,2006
8260,Driving big data with big compute,2011
8261,Evaluation of SMP Shared Memory Machines for Use with In-Memory and OpenMP Big Data Applications,2019
8262,Can Network-Offload Based Non-blocking Neighborhood MPI Collectives Improve Communication Overheads of Irregular Graph Algorithms?,2012
8263,Fast Multi-line Detection and Tracking with CUDA for Vision-Based UAV Autopilot,2004
8264,SCALER: Scalable parallel file write in HDFS,2007
8265,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets,2017
8266,Feliss: Flexible distributed computing framework with light-weight checkpointing,2012
8267,FlexiMod: Flexible Coexistence Support for Programming Models,2011
8268,Accelerating HEVC Motion Estimation Using GPU,2000
8269,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture,2003
8270,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2012
8271,Using Iterative MapReduce for Parallel Virtual Screening,2013
8272,Performance modeling in CUDA streams a A means for high-throughput data processing,2007
8273,Super-fast parallel eigenface implementation on GPU for face recognition,2013
8274,Efficient implementation of apriori algorithm on HDFS using GPU,2019
8275,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation,2004
8276,Social Network analysis on Sina Weibo based on K-means algorithm,2011
8277,A Novel Scalable DBSCAN Algorithm with Spark,2007
8278,A faster and intelligent steganography detection using Graphics Processing Unit in cloud,2001
8279,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA,2019
8280,Enabling point pattern analysis on spatial big data using cloud computing: optimizing and accelerating Ripley’s K function,2000
8281,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2005
8282,Energy efficient job co-scheduling for high-performance parallel computing clusters,2010
8283,MPI derived datatypes and data communication analysis in meteorological applications,2002
8284,A general accelerated R package using GPU,2014
8285,Remote GPU Virtualization: Is It Useful?,2019
8286,OpenCL caffe: Accelerating and enabling a cross platform machine learning framework,2005
8287,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2005
8288,Fast LZW Compression Using a GPU,2017
8289,Spatial data processing with MapReduce,2011
8290,The extraction of feature points from DEM geographic data in Cloud Computing environment,2019
8291,SPIDAL Java: High performance data analytics with Java and mpi on large multicore HPC clusters,2013
8292,"A parallel algorithm for LZW decompression""",2001
8293,Kernel optimization on short-range potentials computations in molecular dynamics simulations,2015
8294,A performance characterization of streaming computing on supercomputers,2010
8295,GiGA: Giraph-based genome assembler for gigabase scale genomes,2006
8296,Efficient evidence accumulation clustering for large datasets,2000
8297,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2009
8298,Big data computation for workshop-based planning support,2015
8299,Join algorithms on GPUs: A revisit after seven years,2009
8300,Collective Computing for Scientific Big Data Analysis,2019
8301,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets,2009
8302,Comparison of hardware accelerators for some ALICE online computing applications,2011
8303,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications,2011
8304,Fault tolerant MapReduce-MPI for HPC clusters,2008
8305,Examining recent many-core architectures and programming models using SHOC,2016
8306,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems,2003
8307,Parallelizing the deflate compression algorithm on GPU,2019
8308,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs,2011
8309,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation,2000
8310,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics,2011
8311,Super-fast parallel eigenface implementation on GPU for face recognition,2003
8312,Parallel breadth first search on GPU clusters,2010
8313,Performance modeling in CUDA streams - A means for high-throughput data processing,2016
8314,K-Balanced sorting and skew join in MPI and MapReduce,2009
8315,CUDAGA: A portable parallel programming model for GPU cluster,2015
8316,A hybrid MPI+OpenMP application for processing big trajectory data,2011
8317,MPJ express meets YARN: Towards Java HPC on Hadoop systems,2015
8318,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf,2007
8319,On scalable data mining techniques for earth science,2004
8320,Reservoir simulation prototyping platform for high performance computing,2001
8321,Accelerating Apache Hive with MPI for Data Warehouse Systems,2016
8322,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA,2018
8323,GPU accelerated dynamic functional connectivity analysis for functional MRI data,2017
8324,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems,2000
8325,Gerbil: MPI+YARN,2004
8326,A GPU-accelerated density-based clustering algorithm,2007
8327,Accelerating keyword search for big RDF web data on many-core systems,2000
8328,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases,2003
8329,Efficient implementation of apriori algorithm on HDFS using GPU,2017
8330,UNIO: A unified I/O system framework for hybrid scientific workflow,2017
8331,Optimize parallel data access in big data processing,2003
8332,FlexiMod: Flexible coexistence support for programming models,2002
8333,A faster and intelligent steganography detection using graphics processing unit in cloud,2003
8334,GPU implementation of the simplex identification via split augmented Lagrangian,2011
8335,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards,2007
8336,Visual exploration of data with multithread MIC computer architectures,2012
8337,MapReduce: Simplified Data Analysis of Big Data,2007
8338,SoC-based pattern recognition systems for Non Destructive Testing,2015
8339,Handling big data efficiently by using map reduce technique,2017
8340,Enabling vehicular data with distributed machine learning,2003
8341,HPC in Big Data Age: An evaluation report for Java-based data-intensive applications implemented with hadoop and OpenMPI,2005
8342,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2010
8343,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture,2014
8344,A failure recovery solution for transplanting high-performance data-intensive algorithms from the cluster to the cloud,2006
8345,SCALER: Scalable parallel file write in HDFS,2011
8346,DataMPI: Extending MPI to hadoop-like big data computing,2012
8347,Towards an energy-efficient tool for processing the big data,2017
8348,Design and optimization of a big data computing framework based on CPU/GPU cluster,2009
8349,Machine learning big data framework and analytics for big data problems,2018
8350,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2014
8351,Scalable CAIM discretization on multiple GPUs using concurrent kernels,2008
8352,Performance benefits of dataMPI: A case study with bigdatabench,2007
8353,Performance Benefits of DataMPI: A Case Study with BigDataBench,2005
8354,Analysis and acceleration of NTRU lattice-based cryptographic system,2007
8355,Towards a collective layer in the big data stack,2012
8356,GPU-based regression analysis on sparse grids,2002
8357,MPI for Big Data: New tricks for an old dog,2010
8358,DSIMBench: A benchmark for microarray data using R,2007
8359,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot,2004
8360,Distributed stochastic ADMM for matrix factorization,2008
8361,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling,2013
8362,SDAFT: A novel scalable data access framework for parallel BLAST,2016
8363,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization,2000
8364,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2008
8365,Parallelizing K-means algorithm for 1-D data using MPI,2013
8366,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism,2015
8367,A CUDA-enabled hadoop cluster for fast distributed image processing,2015
8368,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2017
8369,GPU accelerated item-based collaborative filtering for big-data applications,2009
8370,Experimental framework for searching large RDF on GPUs based on key-value storage,2010
8371,"Hardware for big data""",2019
8372,Hash match on GPU,2012
8373,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2010
8374,Using iterative MapReduce for parallel virtual screening,2012
8375,GPGPU-accelerated interesting interval discovery and other computations on GeoSpatial datasets - A summary of results,2002
8376,Distributed kernel matrix approximation and implementation using message passing interface,2016
8377,Particle swarm optimization-based impurity function band prioritization using weighted majority voting for feature extraction of high dimensional data sets,2012
8378,Driving big data with big compute,2005
8379,Performance model for parallel matrix multiplication with Dryad: Dataflow graph runtime,2010
8380,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2015
8381,Scalable CAIM discretization on multiple GPUs using concurrent kernels,2002
8382,Performance benefits of dataMPI: A case study with bigdatabench,2015
8383,Performance Benefits of DataMPI: A Case Study with BigDataBench,2011
8384,Analysis and acceleration of NTRU lattice-based cryptographic system,2009
8385,Towards a collective layer in the big data stack,2015
8386,GPU-based regression analysis on sparse grids,2015
8387,MPI for Big Data: New tricks for an old dog,2017
8388,DSIMBench: A benchmark for microarray data using R,2006
8389,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot,2001
8390,Distributed stochastic ADMM for matrix factorization,2002
8391,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling,2015
8392,SDAFT: A novel scalable data access framework for parallel BLAST,2019
8393,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization,2005
8394,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2001
8395,Parallelizing K-means algorithm for 1-D data using MPI,2011
8396,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism,2017
8397,A CUDA-enabled hadoop cluster for fast distributed image processing,2013
8398,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2011
8399,GPU accelerated item-based collaborative filtering for big-data applications,2011
8400,GPU accelerated item-based collaborative filtering for big-data applications,2002
8401,Experimental framework for searching large RDF on GPUs based on key-value storage,2007
8402,Distributed Kernel Matrix Approximation and Implementation Using Message Passing Interface,2007
8403,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems,2002
8404,A system for large-scale visualization of streaming Doppler data,2000
8405,A Failure Recovery Solution for Transplanting High-Performance Data-Intensive Algorithms from the Cluster to the Cloud,2019
8406,Parallel Breadth First Search on GPU clusters,2000
8407,The extraction of feature points from DEM geographic data in Cloud Computing environment,2010
8408,Software platform VAR for heterogeneous GPGPU-systems,2009
8409,A CUDA-enabled Hadoop cluster for fast distributed image processing,2014
8410,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2017
8411,Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling,2003
8412,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications,2008
8413,Performance Model for Parallel Matrix Multiplication with Dryad: Dataflow Graph Runtime,2018
8414,GPU accelerated item-based collaborative filtering for big-data applications,2009
8415,A fast parallel algorithm for counting triangles in graphs using dynamic load balancing,2018
8416,Remote GPU Virtualization: Is It Useful?,2009
8417,Towards an Energy-Efficient Tool for Processing the Big Data,2010
8418,GERBIL: MPI+YARN,2001
8419,Tight Coupling of R and Distributed Linear Algebra for High-Level Programming with Big Data,2000
8420,k-Balanced sorting and skew join in MPI and MapReduce,2001
8421,A Parallel Algorithm to Mine Abnormal Patterns from Satellite Data,2013
8422,Watershed reengineering: Making Streams Programmable,2003
8423,Analysis and acceleration of NTRU lattice-based cryptographic system,2013
8424,Handling Big Data Efficiently by Using Map Reduce Technique,2001
8425,Design and Optimization of a Big Data Computing Framework Based on CPU/GPU Cluster,2003
8426,Order-Invariant Real Number Summation: Circumventing Accuracy Loss for Multimillion Summands on Multiple Parallel Architectures,2005
8427,A GPU-accelerated Density-Based Clustering Algorithm,2006
8428,An Empirical Study on BLAST Parallel Acceleration,2015
8429,Optimize Parallel Data Access in Big Data Processing,2017
8430,Parallelizing K-Means Algorithm for 1-D Data Using MPI,2018
8431,Accelerating Complex Event Processing through GPUs,2002
8432,The Visualization of Large Graphs Accelerated by the Parallel Nearest Neighbors Algorithm,2005
8433,Towards a Collective Layer in the Big Data Stack,2013
8434,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2007
8435,Hash match on GPU,2000
8436,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications,2006
8437,Big Data Computation for Workshop-Based Planning Support,2000
8438,CUDA Acceleration for AVS2 Loop Filtering,2015
8439,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2013
8440,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2014
8441,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2000
8442,Join algorithms on GPUs: A revisit after seven years,2015
8443,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2018
8444,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2004
8445,Simulation of parallel similarity measure computations for large data sets,2002
8446,Fast LZW Compression Using a GPU,2005
8447,Accelerating Apache Hive with MPI for Data Warehouse Systems,2000
8448,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2001
8449,Collective Computing for Scientific Big Data Analysis,2010
8450,On Efficiently Capturing Scientific Properties in Distributed Big Data without Moving the Data: A Case Study in Distributed Structural Biology Using MapReduce,2007
8451,A GPU-Based Parallel Computing Framework for Accelerating the Reconstruction of q-Ball Imaging,2009
8452,Large-Scale Reservoir Simulations on Parallel Computers,2014
8453,Spatial data processing with MapReduce,2001
8454,Algorithms in ParAFEMImp: A Parallel and Wideband Impedance Extraction Program for Complicated 3-D Geometries,2001
8455,High Performance Offline and Online Distributed Collaborative Filtering,2019
8456,Particle Swarm Optimization-Based Impurity Function Band Prioritization Using Weighted Majority Voting for Feature Extraction of High Dimensional Data Sets,2005
8457,Planar: Parallel lightweight architecture-aware adaptive graph repartitioning,2002
8458,CUDA-Accelerated Rendering of Fireworks in Nearly Ultra High Definition Videos,2000
8459,DataMPI: Extending MPI to Hadoop-Like Big Data Computing,2019
8460,Driving big data with big compute,2008
8461,Evaluation of SMP Shared Memory Machines for Use with In-Memory and OpenMP Big Data Applications,2017
8462,Can Network-Offload Based Non-blocking Neighborhood MPI Collectives Improve Communication Overheads of Irregular Graph Algorithms?,2019
8463,Fast Multi-line Detection and Tracking with CUDA for Vision-Based UAV Autopilot,2006
8464,SCALER: Scalable parallel file write in HDFS,2011
8465,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets,2004
8466,Feliss: Flexible distributed computing framework with light-weight checkpointing,2014
8467,FlexiMod: Flexible Coexistence Support for Programming Models,2003
8468,Accelerating HEVC Motion Estimation Using GPU,2010
8469,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture,2004
8470,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2007
8471,Using Iterative MapReduce for Parallel Virtual Screening,2014
8472,Performance modeling in CUDA streams a A means for high-throughput data processing,2010
8473,Super-fast parallel eigenface implementation on GPU for face recognition,2017
8474,Efficient implementation of apriori algorithm on HDFS using GPU,2012
8475,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation,2005
8476,Social Network analysis on Sina Weibo based on K-means algorithm,2003
8477,A Novel Scalable DBSCAN Algorithm with Spark,2010
8478,A faster and intelligent steganography detection using Graphics Processing Unit in cloud,2008
8479,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA,2010
8480,Enabling point pattern analysis on spatial big data using cloud computing: optimizing and accelerating Ripley’s K function,2011
8481,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid,2018
8482,Energy efficient job co-scheduling for high-performance parallel computing clusters,2001
8483,MPI derived datatypes and data communication analysis in meteorological applications,2009
8484,A general accelerated R package using GPU,2014
8485,Remote GPU Virtualization: Is It Useful?,2003
8486,OpenCL caffe: Accelerating and enabling a cross platform machine learning framework,2005
8487,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA,2016
8488,Fast LZW Compression Using a GPU,2004
8489,Spatial data processing with MapReduce,2009
8490,The extraction of feature points from DEM geographic data in Cloud Computing environment,2006
8491,SPIDAL Java: High performance data analytics with Java and mpi on large multicore HPC clusters,2018
8492,"A parallel algorithm for LZW decompression""",2011
8493,Kernel optimization on short-range potentials computations in molecular dynamics simulations,2016
8494,A performance characterization of streaming computing on supercomputers,2007
8495,GiGA: Giraph-based genome assembler for gigabase scale genomes,2019
8496,Efficient evidence accumulation clustering for large datasets,2017
8497,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications,2017
8498,Big data computation for workshop-based planning support,2010
8499,Join algorithms on GPUs: A revisit after seven years,2009
8500,Collective Computing for Scientific Big Data Analysis,2004
8501,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets,2010
8502,Comparison of hardware accelerators for some ALICE online computing applications,2011
8503,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications,2012
8504,Fault tolerant MapReduce-MPI for HPC clusters,2019
8505,Examining recent many-core architectures and programming models using SHOC,2000
8506,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems,2011
8507,Parallelizing the deflate compression algorithm on GPU,2010
8508,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs,2017
8509,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation,2018
8510,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics,2017
8511,Super-fast parallel eigenface implementation on GPU for face recognition,2015
8512,Parallel breadth first search on GPU clusters,2016
8513,Performance modeling in CUDA streams - A means for high-throughput data processing,2019
8514,K-Balanced sorting and skew join in MPI and MapReduce,2016
8515,CUDAGA: A portable parallel programming model for GPU cluster,2004
8516,A hybrid MPI+OpenMP application for processing big trajectory data,2015
8517,MPJ express meets YARN: Towards Java HPC on Hadoop systems,2001
8518,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf,2004
8519,On scalable data mining techniques for earth science,2001
8520,Reservoir simulation prototyping platform for high performance computing,2016
8521,Accelerating Apache Hive with MPI for Data Warehouse Systems,2004
8522,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA,2008
8523,GPU accelerated dynamic functional connectivity analysis for functional MRI data,2019
8524,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems,2006
8525,Gerbil: MPI+YARN,2005
8526,A GPU-accelerated density-based clustering algorithm,2013
8527,Accelerating keyword search for big RDF web data on many-core systems,2001
8528,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases,2009
8529,Efficient implementation of apriori algorithm on HDFS using GPU,2000
8530,UNIO: A unified I/O system framework for hybrid scientific workflow,2019
8531,Optimize parallel data access in big data processing,2015
8532,FlexiMod: Flexible coexistence support for programming models,2003
8533,A faster and intelligent steganography detection using graphics processing unit in cloud,2001
8534,GPU implementation of the simplex identification via split augmented Lagrangian,2003
8535,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards,2002
8536,Visual exploration of data with multithread MIC computer architectures,2007
8537,MapReduce: Simplified Data Analysis of Big Data,2002
8538,SoC-based pattern recognition systems for Non Destructive Testing,2009
8539,Handling big data efficiently by using map reduce technique,2005
8540,Enabling vehicular data with distributed machine learning,2015
8541,HPC in Big Data Age: An evaluation report for Java-based data-intensive applications implemented with hadoop and OpenMPI,2013
8542,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development,2016
8543,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture,2017
8544,A failure recovery solution for transplanting high-performance data-intensive algorithms from the cluster to the cloud,2003
8545,SCALER: Scalable parallel file write in HDFS,2013
8546,DataMPI: Extending MPI to hadoop-like big data computing,2010
8547,Towards an energy-efficient tool for processing the big data,2018
8548,Design and optimization of a big data computing framework based on CPU/GPU cluster,2009
8549,Machine learning big data framework and analytics for big data problems,2016
8550,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2005
8551,Scalable CAIM discretization on multiple GPUs using concurrent kernels,2017
8552,Performance benefits of dataMPI: A case study with bigdatabench,2012
8553,Performance Benefits of DataMPI: A Case Study with BigDataBench,2009
8554,Analysis and acceleration of NTRU lattice-based cryptographic system,2006
8555,Towards a collective layer in the big data stack,2003
8556,GPU-based regression analysis on sparse grids,2000
8557,MPI for Big Data: New tricks for an old dog,2004
8558,DSIMBench: A benchmark for microarray data using R,2011
8559,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot,2016
8560,Distributed stochastic ADMM for matrix factorization,2010
8561,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling,2004
8562,SDAFT: A novel scalable data access framework for parallel BLAST,2010
8563,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization,2008
8564,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2003
8565,Parallelizing K-means algorithm for 1-D data using MPI,2011
8566,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism,2009
8567,A CUDA-enabled hadoop cluster for fast distributed image processing,2008
8568,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2003
8569,GPU accelerated item-based collaborative filtering for big-data applications,2009
8570,Experimental framework for searching large RDF on GPUs based on key-value storage,2007
8571,"Hardware for big data""",2002
8572,Hash match on GPU,2001
8573,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model,2010
8574,Using iterative MapReduce for parallel virtual screening,2000
8575,GPGPU-accelerated interesting interval discovery and other computations on GeoSpatial datasets - A summary of results,2000
8576,Distributed kernel matrix approximation and implementation using message passing interface,2000
8577,Particle swarm optimization-based impurity function band prioritization using weighted majority voting for feature extraction of high dimensional data sets,2003
8578,Driving big data with big compute,2002
8579,Performance model for parallel matrix multiplication with Dryad: Dataflow graph runtime,2018
8580,Efficient data classification by GPU-accelerated linear mean squared slack minimization,2017
8581,Scalable CAIM discretization on multiple GPUs using concurrent kernels,2010
8582,Performance benefits of dataMPI: A case study with bigdatabench,2002
8583,Performance Benefits of DataMPI: A Case Study with BigDataBench,2013
8584,Analysis and acceleration of NTRU lattice-based cryptographic system,2006
8585,Towards a collective layer in the big data stack,2016
8586,GPU-based regression analysis on sparse grids,2018
8587,MPI for Big Data: New tricks for an old dog,2019
8588,DSIMBench: A benchmark for microarray data using R,2006
8589,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot,2002
8590,Distributed stochastic ADMM for matrix factorization,2008
8591,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling,2014
8592,SDAFT: A novel scalable data access framework for parallel BLAST,2012
8593,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization,2014
8594,Connecting the dots: Triangle completion and related problems on large data sets using GPUs,2009
8595,Parallelizing K-means algorithm for 1-D data using MPI,2011
8596,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism,2004
8597,A CUDA-enabled hadoop cluster for fast distributed image processing,2005
8598,Lit: A high performance massive data computing framework based on CPU/GPU cluster,2018
8599,GPU accelerated item-based collaborative filtering for big-data applications,2010
8600,Collective Computing for Scientific Big Data Analysis,2018
8601,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets,2010
8602,Comparison of hardware accelerators for some ALICE online computing applications,2007
8603,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications,2015
8604,Fault tolerant MapReduce-MPI for HPC clusters,2002
8605,Examining recent many-core architectures and programming models using SHOC,2018
8606,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems,2002
8607,Parallelizing the deflate compression algorithm on GPU,2012
8608,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs,2019
8609,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation,2008
8610,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics,2014
8611,Super-fast parallel eigenface implementation on GPU for face recognition,2019
8612,Parallel breadth first search on GPU clusters,2007
8613,Performance modeling in CUDA streams - A means for high-throughput data processing,2013
8614,K-Balanced sorting and skew join in MPI and MapReduce,2016
8615,CUDAGA: A portable parallel programming model for GPU cluster,2006
8616,A hybrid MPI+OpenMP application for processing big trajectory data,2008
8617,MPJ express meets YARN: Towards Java HPC on Hadoop systems,2011
8618,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf,2008
8619,On scalable data mining techniques for earth science,2004
8620,Reservoir simulation prototyping platform for high performance computing,2012
8621,Accelerating Apache Hive with MPI for Data Warehouse Systems,2016
8622,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA,2014
8623,GPU accelerated dynamic functional connectivity analysis for functional MRI data,2014
8624,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems,2001
8625,Gerbil: MPI+YARN,2004
8626,A GPU-accelerated density-based clustering algorithm,2016
8627,Accelerating keyword search for big RDF web data on many-core systems,2005
8628,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases,2005
8629,Efficient implementation of apriori algorithm on HDFS using GPU,2012
