2064,SCALER: Scalable parallel file write in HDFS
2065,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
2066,Feliss: Flexible distributed computing framework with light-weight checkpointing
2067,FlexiMod: Flexible Coexistence Support for Programming Models
2068,Accelerating HEVC Motion Estimation Using GPU
2069,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
2070,Lit: A high performance massive data computing framework based on CPU/GPU cluster
2071,Using Iterative MapReduce for Parallel Virtual Screening
2072,Performance modeling in CUDA streams â€” A means for high-throughput data processing
2073,Super-fast parallel eigenface implementation on GPU for face recognition
2074,Efficient implementation of apriori algorithm on HDFS using GPU
2075,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
2076,Social Network analysis on Sina Weibo based on K-means algorithm
2077,A Novel Scalable DBSCAN Algorithm with Spark
2078,A faster and intelligent steganography detection using Graphics Processing Unit in cloud
2079,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
2080,Enabling point pattern analysis on spatial big data using cloud computing: optimizing and accelerating Ripley’s K function
2081,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid
2082,Energy efficient job co-scheduling for high-performance parallel computing clusters
2083,MPI derived datatypes and data communication analysis in meteorological applications
2084,A general accelerated R package using GPU
2085,Remote GPU Virtualization: Is It Useful?
2086,OpenCL caffe: Accelerating and enabling a cross platform machine learning framework
2087,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
2088,Fast LZW Compression Using a GPU
2089,Spatial data processing with MapReduce
2090,The extraction of feature points from DEM geographic data in Cloud Computing environment
2091,SPIDAL Java: High performance data analytics with Java and mpi on large multicore HPC clusters
2092,A parallel algorithm for LZW decompression"
2093,Kernel optimization on short-range potentials computations in molecular dynamics simulations
2094,A performance characterization of streaming computing on supercomputers
2095,GiGA: Giraph-based genome assembler for gigabase scale genomes
2096,Efficient evidence accumulation clustering for large datasets
2097,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications
2098,Big data computation for workshop-based planning support
2099,Join algorithms on GPUs: A revisit after seven years
2100,Collective Computing for Scientific Big Data Analysis
2101,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
2102,Comparison of hardware accelerators for some ALICE online computing applications
2103,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
2104,Fault tolerant MapReduce-MPI for HPC clusters
2105,Examining recent many-core architectures and programming models using SHOC
2106,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
2107,Parallelizing the deflate compression algorithm on GPU
2108,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs
2109,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
2110,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics
2111,Super-fast parallel eigenface implementation on GPU for face recognition
2112,Parallel breadth first search on GPU clusters
2113,Performance modeling in CUDA streams - A means for high-throughput data processing
2114,K-Balanced sorting and skew join in MPI and MapReduce
2115,CUDAGA: A portable parallel programming model for GPU cluster
2116,A hybrid MPI+OpenMP application for processing big trajectory data
2117,MPJ express meets YARN: Towards Java HPC on Hadoop systems
2118,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf
2119,On scalable data mining techniques for earth science
2120,Reservoir simulation prototyping platform for high performance computing
2121,Accelerating Apache Hive with MPI for Data Warehouse Systems
2122,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
2123,GPU accelerated dynamic functional connectivity analysis for functional MRI data
2124,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems
2125,Gerbil: MPI+YARN
2126,A GPU-accelerated density-based clustering algorithm
2127,Accelerating keyword search for big RDF web data on many-core systems
2128,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases
2129,Efficient implementation of apriori algorithm on HDFS using GPU
2130,UNIO: A unified I/O system framework for hybrid scientific workflow
2131,Optimize parallel data access in big data processing
2132,FlexiMod: Flexible coexistence support for programming models
2133,A faster and intelligent steganography detection using graphics processing unit in cloud
2134,GPU implementation of the simplex identification via split augmented Lagrangian
2135,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards
2136,Visual exploration of data with multithread MIC computer architectures
2137,MapReduce: Simplified Data Analysis of Big Data
2138,SoC-based pattern recognition systems for Non Destructive Testing
2139,Handling big data efficiently by using map reduce technique
2140,Enabling vehicular data with distributed machine learning
2141,HPC in Big Data Age: An evaluation report for Java-based data-intensive applications implemented with hadoop and OpenMPI
2142,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development
2143,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
2144,A failure recovery solution for transplanting high-performance data-intensive algorithms from the cluster to the cloud
2145,SCALER: Scalable parallel file write in HDFS
2146,DataMPI: Extending MPI to hadoop-like big data computing
2147,Towards an energy-efficient tool for processing the big data
2148,Design and optimization of a big data computing framework based on CPU/GPU cluster
2149,Machine learning big data framework and analytics for big data problems
2150,Efficient data classification by GPU-accelerated linear mean squared slack minimization
2151,Scalable CAIM discretization on multiple GPUs using concurrent kernels
2152,Performance benefits of dataMPI: A case study with bigdatabench
2153,Performance Benefits of DataMPI: A Case Study with BigDataBench
2154,Analysis and acceleration of NTRU lattice-based cryptographic system
2155,Towards a collective layer in the big data stack
2156,GPU-based regression analysis on sparse grids
2157,MPI for Big Data: New tricks for an old dog
2158,DSIMBench: A benchmark for microarray data using R
2159,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
2160,Distributed stochastic ADMM for matrix factorization
2161,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
2162,SDAFT: A novel scalable data access framework for parallel BLAST
2163,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
2164,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
2165,Parallelizing K-means algorithm for 1-D data using MPI
2166,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
2167,A CUDA-enabled hadoop cluster for fast distributed image processing
2168,Lit: A high performance massive data computing framework based on CPU/GPU cluster
2169,GPU accelerated item-based collaborative filtering for big-data applications
2170,Experimental framework for searching large RDF on GPUs based on key-value storage
2171,Hardware for big data"
2172,Hash match on GPU
2173,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model
2174,Using iterative MapReduce for parallel virtual screening
2175,GPGPU-accelerated interesting interval discovery and other computations on GeoSpatial datasets - A summary of results
2176,Distributed kernel matrix approximation and implementation using message passing interface
2177,Particle swarm optimization-based impurity function band prioritization using weighted majority voting for feature extraction of high dimensional data sets
2178,Driving big data with big compute
2179,Performance model for parallel matrix multiplication with Dryad: Dataflow graph runtime
2180,Efficient data classification by GPU-accelerated linear mean squared slack minimization
2181,Scalable CAIM discretization on multiple GPUs using concurrent kernels
2182,Performance benefits of dataMPI: A case study with bigdatabench
2183,Performance Benefits of DataMPI: A Case Study with BigDataBench
2184,Analysis and acceleration of NTRU lattice-based cryptographic system
2185,Towards a collective layer in the big data stack
2186,GPU-based regression analysis on sparse grids
2187,MPI for Big Data: New tricks for an old dog
2188,DSIMBench: A benchmark for microarray data using R
2189,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
2190,Distributed stochastic ADMM for matrix factorization
2191,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
2192,SDAFT: A novel scalable data access framework for parallel BLAST
2193,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
2194,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
2195,Parallelizing K-means algorithm for 1-D data using MPI
2196,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
2197,A CUDA-enabled hadoop cluster for fast distributed image processing
2198,Lit: A high performance massive data computing framework based on CPU/GPU cluster
2199,GPU accelerated item-based collaborative filtering for big-data applications
2200,GPU accelerated item-based collaborative filtering for big-data applications
2201,Experimental framework for searching large RDF on GPUs based on key-value storage
2202,Distributed Kernel Matrix Approximation and Implementation Using Message Passing Interface
2203,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
2204,A system for large-scale visualization of streaming Doppler data
2205,A Failure Recovery Solution for Transplanting High-Performance Data-Intensive Algorithms from the Cluster to the Cloud
2206,Parallel Breadth First Search on GPU clusters
2207,The extraction of feature points from DEM geographic data in Cloud Computing environment
2208,Software platform VAR for heterogeneous GPGPU-systems
2209,A CUDA-enabled Hadoop cluster for fast distributed image processing
2210,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications
2211,Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling
2212,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
2213,Performance Model for Parallel Matrix Multiplication with Dryad: Dataflow Graph Runtime
2214,GPU accelerated item-based collaborative filtering for big-data applications
2215,A fast parallel algorithm for counting triangles in graphs using dynamic load balancing
2216,Remote GPU Virtualization: Is It Useful?
2217,Towards an Energy-Efficient Tool for Processing the Big Data
2218,GERBIL: MPI+YARN
2219,Tight Coupling of R and Distributed Linear Algebra for High-Level Programming with Big Data
2220,k-Balanced sorting and skew join in MPI and MapReduce
2221,A Parallel Algorithm to Mine Abnormal Patterns from Satellite Data
2222,Watershed reengineering: Making Streams Programmable
2223,Analysis and acceleration of NTRU lattice-based cryptographic system
2224,Handling Big Data Efficiently by Using Map Reduce Technique
2225,Design and Optimization of a Big Data Computing Framework Based on CPU/GPU Cluster
2226,Order-Invariant Real Number Summation: Circumventing Accuracy Loss for Multimillion Summands on Multiple Parallel Architectures
2227,A GPU-accelerated Density-Based Clustering Algorithm
2228,An Empirical Study on BLAST Parallel Acceleration
2229,Optimize Parallel Data Access in Big Data Processing
2230,Parallelizing K-Means Algorithm for 1-D Data Using MPI
2231,Accelerating Complex Event Processing through GPUs
2232,The Visualization of Large Graphs Accelerated by the Parallel Nearest Neighbors Algorithm
2233,Towards a Collective Layer in the Big Data Stack
2234,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid
2235,Hash match on GPU
2236,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications
2237,Big Data Computation for Workshop-Based Planning Support
2238,CUDA Acceleration for AVS2 Loop Filtering
2239,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
2240,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
2241,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
2242,Join algorithms on GPUs: A revisit after seven years
2243,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development
2244,Efficient data classification by GPU-accelerated linear mean squared slack minimization
2245,Simulation of parallel similarity measure computations for large data sets
2246,Fast LZW Compression Using a GPU
2247,Accelerating Apache Hive with MPI for Data Warehouse Systems
2248,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model
2249,Collective Computing for Scientific Big Data Analysis
2250,On Efficiently Capturing Scientific Properties in Distributed Big Data without Moving the Data: A Case Study in Distributed Structural Biology Using MapReduce
2251,A GPU-Based Parallel Computing Framework for Accelerating the Reconstruction of q-Ball Imaging
2252,Large-Scale Reservoir Simulations on Parallel Computers
2253,Spatial data processing with MapReduce
2254,Algorithms in ParAFEMImp: A Parallel and Wideband Impedance Extraction Program for Complicated 3-D Geometries
2255,High Performance Offline and Online Distributed Collaborative Filtering
2256,Particle Swarm Optimization-Based Impurity Function Band Prioritization Using Weighted Majority Voting for Feature Extraction of High Dimensional Data Sets
2257,Planar: Parallel lightweight architecture-aware adaptive graph repartitioning
2258,CUDA-Accelerated Rendering of Fireworks in Nearly Ultra High Definition Videos
2259,DataMPI: Extending MPI to Hadoop-Like Big Data Computing
2260,Driving big data with big compute
2261,Evaluation of SMP Shared Memory Machines for Use with In-Memory and OpenMP Big Data Applications
2262,Can Network-Offload Based Non-blocking Neighborhood MPI Collectives Improve Communication Overheads of Irregular Graph Algorithms?
2263,Fast Multi-line Detection and Tracking with CUDA for Vision-Based UAV Autopilot
2264,SCALER: Scalable parallel file write in HDFS
2265,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
2266,Feliss: Flexible distributed computing framework with light-weight checkpointing
2267,FlexiMod: Flexible Coexistence Support for Programming Models
2268,Accelerating HEVC Motion Estimation Using GPU
2269,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
2270,Lit: A high performance massive data computing framework based on CPU/GPU cluster
2271,Using Iterative MapReduce for Parallel Virtual Screening
2272,Performance modeling in CUDA streams â€” A means for high-throughput data processing
2273,Super-fast parallel eigenface implementation on GPU for face recognition
2274,Efficient implementation of apriori algorithm on HDFS using GPU
2275,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
2276,Social Network analysis on Sina Weibo based on K-means algorithm
2277,A Novel Scalable DBSCAN Algorithm with Spark
2278,A faster and intelligent steganography detection using Graphics Processing Unit in cloud
2279,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
2280,Enabling point pattern analysis on spatial big data using cloud computing: optimizing and accelerating Ripley’s K function
2281,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid
2282,Energy efficient job co-scheduling for high-performance parallel computing clusters
2283,MPI derived datatypes and data communication analysis in meteorological applications
2284,A general accelerated R package using GPU
2285,Remote GPU Virtualization: Is It Useful?
2286,OpenCL caffe: Accelerating and enabling a cross platform machine learning framework
2287,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
2288,Fast LZW Compression Using a GPU
2289,Spatial data processing with MapReduce
2290,The extraction of feature points from DEM geographic data in Cloud Computing environment
2291,SPIDAL Java: High performance data analytics with Java and mpi on large multicore HPC clusters
2292,A parallel algorithm for LZW decompression"
2293,Kernel optimization on short-range potentials computations in molecular dynamics simulations
2294,A performance characterization of streaming computing on supercomputers
2295,GiGA: Giraph-based genome assembler for gigabase scale genomes
2296,Efficient evidence accumulation clustering for large datasets
2297,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications
2298,Big data computation for workshop-based planning support
2299,Join algorithms on GPUs: A revisit after seven years
2300,Collective Computing for Scientific Big Data Analysis
2301,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
2302,Comparison of hardware accelerators for some ALICE online computing applications
2303,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
2304,Fault tolerant MapReduce-MPI for HPC clusters
2305,Examining recent many-core architectures and programming models using SHOC
2306,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
2307,Parallelizing the deflate compression algorithm on GPU
2308,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs
2309,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
2310,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics
2311,Super-fast parallel eigenface implementation on GPU for face recognition
2312,Parallel breadth first search on GPU clusters
2313,Performance modeling in CUDA streams - A means for high-throughput data processing
2314,K-Balanced sorting and skew join in MPI and MapReduce
2315,CUDAGA: A portable parallel programming model for GPU cluster
2316,A hybrid MPI+OpenMP application for processing big trajectory data
2317,MPJ express meets YARN: Towards Java HPC on Hadoop systems
2318,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf
2319,On scalable data mining techniques for earth science
2320,Reservoir simulation prototyping platform for high performance computing
2321,Accelerating Apache Hive with MPI for Data Warehouse Systems
2322,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
2323,GPU accelerated dynamic functional connectivity analysis for functional MRI data
2324,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems
2325,Gerbil: MPI+YARN
2326,A GPU-accelerated density-based clustering algorithm
2327,Accelerating keyword search for big RDF web data on many-core systems
2328,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases
2329,Efficient implementation of apriori algorithm on HDFS using GPU
2330,UNIO: A unified I/O system framework for hybrid scientific workflow
2331,Optimize parallel data access in big data processing
2332,FlexiMod: Flexible coexistence support for programming models
2333,A faster and intelligent steganography detection using graphics processing unit in cloud
2334,GPU implementation of the simplex identification via split augmented Lagrangian
2335,A straightforward implementation of a GPU-accelerated ELM in R with NVIDIA graphic cards
2336,Visual exploration of data with multithread MIC computer architectures
2337,MapReduce: Simplified Data Analysis of Big Data
2338,SoC-based pattern recognition systems for Non Destructive Testing
2339,Handling big data efficiently by using map reduce technique
2340,Enabling vehicular data with distributed machine learning
2341,HPC in Big Data Age: An evaluation report for Java-based data-intensive applications implemented with hadoop and OpenMPI
2342,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development
2343,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
2344,A failure recovery solution for transplanting high-performance data-intensive algorithms from the cluster to the cloud
2345,SCALER: Scalable parallel file write in HDFS
2346,DataMPI: Extending MPI to hadoop-like big data computing
2347,Towards an energy-efficient tool for processing the big data
2348,Design and optimization of a big data computing framework based on CPU/GPU cluster
2349,Machine learning big data framework and analytics for big data problems
2350,Efficient data classification by GPU-accelerated linear mean squared slack minimization
2351,Scalable CAIM discretization on multiple GPUs using concurrent kernels
2352,Performance benefits of dataMPI: A case study with bigdatabench
2353,Performance Benefits of DataMPI: A Case Study with BigDataBench
2354,Analysis and acceleration of NTRU lattice-based cryptographic system
2355,Towards a collective layer in the big data stack
2356,GPU-based regression analysis on sparse grids
2357,MPI for Big Data: New tricks for an old dog
2358,DSIMBench: A benchmark for microarray data using R
2359,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
2360,Distributed stochastic ADMM for matrix factorization
2361,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
2362,SDAFT: A novel scalable data access framework for parallel BLAST
2363,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
2364,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
2365,Parallelizing K-means algorithm for 1-D data using MPI
2366,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
2367,A CUDA-enabled hadoop cluster for fast distributed image processing
2368,Lit: A high performance massive data computing framework based on CPU/GPU cluster
2369,GPU accelerated item-based collaborative filtering for big-data applications
2370,Experimental framework for searching large RDF on GPUs based on key-value storage
2371,Hardware for big data"
2372,Hash match on GPU
2373,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model
2374,Using iterative MapReduce for parallel virtual screening
2375,GPGPU-accelerated interesting interval discovery and other computations on GeoSpatial datasets - A summary of results
2376,Distributed kernel matrix approximation and implementation using message passing interface
2377,Particle swarm optimization-based impurity function band prioritization using weighted majority voting for feature extraction of high dimensional data sets
2378,Driving big data with big compute
2379,Performance model for parallel matrix multiplication with Dryad: Dataflow graph runtime
2380,Efficient data classification by GPU-accelerated linear mean squared slack minimization
2381,Scalable CAIM discretization on multiple GPUs using concurrent kernels
2382,Performance benefits of dataMPI: A case study with bigdatabench
2383,Performance Benefits of DataMPI: A Case Study with BigDataBench
2384,Analysis and acceleration of NTRU lattice-based cryptographic system
2385,Towards a collective layer in the big data stack
2386,GPU-based regression analysis on sparse grids
2387,MPI for Big Data: New tricks for an old dog
2388,DSIMBench: A benchmark for microarray data using R
2389,Fast multi-line detection and tracking with CUDA for vision-based UAV autopilot
2390,Distributed stochastic ADMM for matrix factorization
2391,Task-tree based large-scale mosaicking for massive remote sensed imageries with dynamic DAG scheduling
2392,SDAFT: A novel scalable data access framework for parallel BLAST
2393,Slam: Scalable Locality-Aware Middleware for I/O in scientific analysis and visualization
2394,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
2395,Parallelizing K-means algorithm for 1-D data using MPI
2396,Accelerating BIRCH for clustering large scale streaming data using CUDA dynamic parallelism
2397,A CUDA-enabled hadoop cluster for fast distributed image processing
2398,Lit: A high performance massive data computing framework based on CPU/GPU cluster
2399,GPU accelerated item-based collaborative filtering for big-data applications
2400,GPU accelerated item-based collaborative filtering for big-data applications
2401,Experimental framework for searching large RDF on GPUs based on key-value storage
2402,Distributed Kernel Matrix Approximation and Implementation Using Message Passing Interface
2403,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
2404,A system for large-scale visualization of streaming Doppler data
2405,A Failure Recovery Solution for Transplanting High-Performance Data-Intensive Algorithms from the Cluster to the Cloud
2406,Parallel Breadth First Search on GPU clusters
2407,The extraction of feature points from DEM geographic data in Cloud Computing environment
2408,Software platform VAR for heterogeneous GPGPU-systems
2409,A CUDA-enabled Hadoop cluster for fast distributed image processing
2410,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications
2411,Task-Tree Based Large-Scale Mosaicking for Massive Remote Sensed Imageries with Dynamic DAG Scheduling
2412,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
2413,Performance Model for Parallel Matrix Multiplication with Dryad: Dataflow Graph Runtime
2414,GPU accelerated item-based collaborative filtering for big-data applications
2415,A fast parallel algorithm for counting triangles in graphs using dynamic load balancing
2416,Remote GPU Virtualization: Is It Useful?
2417,Towards an Energy-Efficient Tool for Processing the Big Data
2418,GERBIL: MPI+YARN
2419,Tight Coupling of R and Distributed Linear Algebra for High-Level Programming with Big Data
2420,k-Balanced sorting and skew join in MPI and MapReduce
2421,A Parallel Algorithm to Mine Abnormal Patterns from Satellite Data
2422,Watershed reengineering: Making Streams Programmable
2423,Analysis and acceleration of NTRU lattice-based cryptographic system
2424,Handling Big Data Efficiently by Using Map Reduce Technique
2425,Design and Optimization of a Big Data Computing Framework Based on CPU/GPU Cluster
2426,Order-Invariant Real Number Summation: Circumventing Accuracy Loss for Multimillion Summands on Multiple Parallel Architectures
2427,A GPU-accelerated Density-Based Clustering Algorithm
2428,An Empirical Study on BLAST Parallel Acceleration
2429,Optimize Parallel Data Access in Big Data Processing
2430,Parallelizing K-Means Algorithm for 1-D Data Using MPI
2431,Accelerating Complex Event Processing through GPUs
2432,The Visualization of Large Graphs Accelerated by the Parallel Nearest Neighbors Algorithm
2433,Towards a Collective Layer in the Big Data Stack
2434,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid
2435,Hash match on GPU
2436,DL-MPI: Enabling data locality computation for MPI-based data-intensive applications
2437,Big Data Computation for Workshop-Based Planning Support
2438,CUDA Acceleration for AVS2 Loop Filtering
2439,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
2440,Connecting the dots: Triangle completion and related problems on large data sets using GPUs
2441,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
2442,Join algorithms on GPUs: A revisit after seven years
2443,Benchmarking Different MapReduce Implementations for Computer-Aided Hardware Development
2444,Efficient data classification by GPU-accelerated linear mean squared slack minimization
2445,Simulation of parallel similarity measure computations for large data sets
2446,Fast LZW Compression Using a GPU
2447,Accelerating Apache Hive with MPI for Data Warehouse Systems
2448,Distributed-memory parallel algorithms for generating massive scale-free networks using preferential attachment model
2449,Collective Computing for Scientific Big Data Analysis
2450,On Efficiently Capturing Scientific Properties in Distributed Big Data without Moving the Data: A Case Study in Distributed Structural Biology Using MapReduce
2451,A GPU-Based Parallel Computing Framework for Accelerating the Reconstruction of q-Ball Imaging
2452,Large-Scale Reservoir Simulations on Parallel Computers
2453,Spatial data processing with MapReduce
2454,Algorithms in ParAFEMImp: A Parallel and Wideband Impedance Extraction Program for Complicated 3-D Geometries
2455,High Performance Offline and Online Distributed Collaborative Filtering
2456,Particle Swarm Optimization-Based Impurity Function Band Prioritization Using Weighted Majority Voting for Feature Extraction of High Dimensional Data Sets
2457,Planar: Parallel lightweight architecture-aware adaptive graph repartitioning
2458,CUDA-Accelerated Rendering of Fireworks in Nearly Ultra High Definition Videos
2459,DataMPI: Extending MPI to Hadoop-Like Big Data Computing
2460,Driving big data with big compute
2461,Evaluation of SMP Shared Memory Machines for Use with In-Memory and OpenMP Big Data Applications
2462,Can Network-Offload Based Non-blocking Neighborhood MPI Collectives Improve Communication Overheads of Irregular Graph Algorithms?
2463,Fast Multi-line Detection and Tracking with CUDA for Vision-Based UAV Autopilot
2464,SCALER: Scalable parallel file write in HDFS
2465,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
2466,Feliss: Flexible distributed computing framework with light-weight checkpointing
2467,FlexiMod: Flexible Coexistence Support for Programming Models
2468,Accelerating HEVC Motion Estimation Using GPU
2469,A performance model of fast 2D-DCT parallel JPEG encoding using CUDA GPU and SMP-architecture
2470,Lit: A high performance massive data computing framework based on CPU/GPU cluster
2471,Using Iterative MapReduce for Parallel Virtual Screening
2472,Performance modeling in CUDA streams â€” A means for high-throughput data processing
2473,Super-fast parallel eigenface implementation on GPU for face recognition
2474,Efficient implementation of apriori algorithm on HDFS using GPU
2475,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
2476,Social Network analysis on Sina Weibo based on K-means algorithm
2477,A Novel Scalable DBSCAN Algorithm with Spark
2478,A faster and intelligent steganography detection using Graphics Processing Unit in cloud
2479,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
2480,Enabling point pattern analysis on spatial big data using cloud computing: optimizing and accelerating Ripley’s K function
2481,Parallelization of Error Weighted Hashing for Approximate k-Nearest Neighbour Search on GPU-CPU Hybrid
2482,Energy efficient job co-scheduling for high-performance parallel computing clusters
2483,MPI derived datatypes and data communication analysis in meteorological applications
2484,A general accelerated R package using GPU
2485,Remote GPU Virtualization: Is It Useful?
2486,OpenCL caffe: Accelerating and enabling a cross platform machine learning framework
2487,Real-Time True-Color Synthesis of Remote Sensing Image with CUDA
2488,Fast LZW Compression Using a GPU
2489,Spatial data processing with MapReduce
2490,The extraction of feature points from DEM geographic data in Cloud Computing environment
2491,SPIDAL Java: High performance data analytics with Java and mpi on large multicore HPC clusters
2492,A parallel algorithm for LZW decompression"
2493,Kernel optimization on short-range potentials computations in molecular dynamics simulations
2494,A performance characterization of streaming computing on supercomputers
2495,GiGA: Giraph-based genome assembler for gigabase scale genomes
2496,Efficient evidence accumulation clustering for large datasets
2497,ACURDION: An adaptive clustering-based algorithm for tracing large-scale MPI applications
2498,Big data computation for workshop-based planning support
2499,Join algorithms on GPUs: A revisit after seven years
2500,Collective Computing for Scientific Big Data Analysis
2501,A Parallel Algorithm for Compression of Big Next-Generation Sequencing Datasets
2502,Comparison of hardware accelerators for some ALICE online computing applications
2503,InterSense: Interconnect Performance Emulator for Future Scale-out Distributed Memory Applications
2504,Fault tolerant MapReduce-MPI for HPC clusters
2505,Examining recent many-core architectures and programming models using SHOC
2506,GraphReduce: Large-Scale Graph Analytics on Accelerator-Based HPC Systems
2507,Parallelizing the deflate compression algorithm on GPU
2508,A time-energy performance analysis of MapReduce on heterogeneous systems with GPUs
2509,A GPU Based SVM Method with Accelerated Kernel Matrix Calculation
2510,SIMD parallel MCMC sampling with applications for big-data Bayesian analytics
2511,Super-fast parallel eigenface implementation on GPU for face recognition
2512,Parallel breadth first search on GPU clusters
2513,Performance modeling in CUDA streams - A means for high-throughput data processing
2514,K-Balanced sorting and skew join in MPI and MapReduce
2515,CUDAGA: A portable parallel programming model for GPU cluster
2516,A hybrid MPI+OpenMP application for processing big trajectory data
2517,MPJ express meets YARN: Towards Java HPC on Hadoop systems
2518,Big data analytics in the cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf
2519,On scalable data mining techniques for earth science
2520,Reservoir simulation prototyping platform for high performance computing
2521,Accelerating Apache Hive with MPI for Data Warehouse Systems
2522,Accelerating IEEE 1857 Deblocking Filter on GPU Using CUDA
2523,GPU accelerated dynamic functional connectivity analysis for functional MRI data
2524,OpenDBDDAS toolkit: Secure MapReduce and Hadoop-like systems
2525,Gerbil: MPI+YARN
2526,A GPU-accelerated density-based clustering algorithm
2527,Accelerating keyword search for big RDF web data on many-core systems
2528,Big data conditional business rule calculations in multidimensional in-GPU-memory OLAP databases
2529,Efficient implementation of apriori algorithm on HDFS using GPU
